2024-12-11T16:28:01.045747,BCHSVUSDT,58.90000000
2024-12-11T16:28:01.045750,BNBPAX,495.10000000
2024-12-11T16:28:01.045753,BTCPAX,51529.15000000
2024-12-11T16:28:01.045756,ETHPAX,3904.41000000
2024-12-11T16:28:01.045759,XRPPAX,0.88960000
2024-12-11T16:28:01.045762,EOSPAX,2.58450000
2024-12-11T16:28:01.045765,XLMPAX,0.04221000
2024-12-11T16:28:01.045768,RENBTC,0.00000043
2024-12-11T16:28:01.045771,RENBNB,0.00458500
2024-12-11T16:28:01.045773,BNBTUSD,692.22000000
2024-12-11T16:28:01.045776,XRPTUSD,2.37860000
2024-12-11T16:28:01.045779,EOSTUSD,4.11590000
2024-12-11T16:28:01.045782,XLMTUSD,0.06833000
2024-12-11T16:28:01.045785,BNBUSDC,707.53000000
2024-12-11T16:28:01.045788,BTCUSDC,100855.72000000
2024-12-11T16:28:01.045792,ETHUSDC,3808.24000000
2024-12-11T16:28:01.045795,XRPUSDC,2.42680000
2024-12-11T16:28:01.045798,EOSUSDC,1.08340000
2024-12-11T16:28:01.045800,XLMUSDC,0.43020000
2024-12-11T16:28:01.045803,USDCUSDT,0.99890000
2024-12-11T16:28:01.045806,ADATUSD,0.38470000
2024-12-11T16:28:01.045809,TRXTUSD,0.05986000
2024-12-11T16:28:01.045812,NEOTUSD,11.81800000
2024-12-11T16:28:01.045815,TRXXRP,0.11550000
2024-12-11T16:28:01.045818,XZCXRP,20.79200000
2024-12-11T16:28:01.045822,PAXTUSD,0.99950000
2024-12-11T16:28:01.045824,USDCTUSD,1.00000000
2024-12-11T16:28:01.045827,USDCPAX,1.00020000
2024-12-11T16:28:01.045830,LINKUSDT,23.61000000
2024-12-11T16:28:01.045833,LINKTUSD,14.42300000
2024-12-11T16:28:01.045836,LINKPAX,3.98340000
2024-12-11T16:28:01.045839,LINKUSDC,23.64000000
2024-12-11T16:28:01.045842,WAVESUSDT,1.07600000
2024-12-11T16:28:01.045845,WAVESTUSD,1.07200000
2024-12-11T16:28:01.045848,WAVESPAX,0.80290000
2024-12-11T16:28:01.045851,WAVESUSDC,1.20360000
2024-12-11T16:28:01.045854,BCHABCTUSD,220.20000000
2024-12-11T16:28:01.045857,BCHABCPAX,221.20000000
2024-12-11T16:28:01.045861,BCHABCUSDC,220.30000000
2024-12-11T16:28:01.045864,BCHSVTUSD,59.17000000
2024-12-11T16:28:01.045867,BCHSVPAX,58.18000000
2024-12-11T16:28:01.045870,BCHSVUSDC,57.50000000
2024-12-11T16:28:01.045873,LTCTUSD,83.07000000
2024-12-11T16:28:01.045876,LTCPAX,171.13000000
2024-12-11T16:28:01.045879,LTCUSDC,116.76000000
2024-12-11T16:28:01.045882,TRXPAX,0.07661000
2024-12-11T16:28:01.045885,TRXUSDC,0.27970000
2024-12-11T16:28:01.045888,BTTBTC,0.00000005
2024-12-11T16:28:01.045891,BTTBNB,0.00000573
